game_id,scene_id,character_id,scene_title,char_name,char_role,game_title,year,type,chronology_order
re9,re9_377,80,"We switch to Leon—our task is to finish off the creature. Leon doesn’t hesitate and pulls the trigger, despite Grace’s pleas.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_378,80,The creature falls and dies.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_379,80,"In tears, she crawls towards the shapeless beast.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_379,1,"In tears, she crawls towards the shapeless beast.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_380,80,"Grace throws Leon’s huge pistol, which she has been carrying all this time, at his feet.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_380,1,"Grace throws Leon’s huge pistol, which she has been carrying all this time, at his feet.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_381,80,"Grace slowly walks away. Leon wants to bend down for his gun but falls to one knee and vomits blood. With a habitual motion, he wipes the blood from his mouth. Grace walks on, staring at the floor, not even noticing Victor standing nearby.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_381,81,"Grace slowly walks away. Leon wants to bend down for his gun but falls to one knee and vomits blood. With a habitual motion, he wipes the blood from his mouth. Grace walks on, staring at the floor, not even noticing Victor standing nearby.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_382,81,He presses a button that raises a massive metal door right in front of Grace. It leads outside.,Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_383,80,"Beyond the door, a middle-aged man in dark sunglasses with slicked-back silver hair awaits her. He wears a white lab coat and a leather cloak draped over his shoulders. Black veins are visible on the man’s face. He smokes a cigarette, wearing leather gloves.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_385,26,"A helicopter flies towards them, and we switch to Sherry. She swallows some oxycodone hydrochloride (a strong painkiller) and looks at herself in the mirror, then removes a glove from her hand, on which black veins are also visible. Inhaling, she returns to work.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_386,1,"Meanwhile, Leon is driving in his car.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_386,26,"Meanwhile, Leon is driving in his car.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_387,1,Leon heads straight for Raccoon City! The city greets him with dust and abandoned buildings.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_387,26,Leon heads straight for Raccoon City! The city greets him with dust and abandoned buildings.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_389,1,"Entering the city, Leon stops and gets out of the car.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_389,26,"Entering the city, Leon stops and gets out of the car.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_394,1,"Leon walks through the dusty ghost town, gun at the ready.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_394,26,"Leon walks through the dusty ghost town, gun at the ready.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_395,1,"Leon continues searching for the way to the epicenter of the blast. He accidentally steps on a human skull, and it awakens memories... at this time, a spider-like monster watches him from a rooftop. It descends silently like Shelob from The Lord of the Rings—incidentally, the monster’s size is comparable to hers.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_396,1,"The spider tries to attack Leon with a leg, but he dodges and strikes the leg with his axe.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_397,1,"He runs from the spider and hides in a building. The spider cannot follow him and, in its attempts to squeeze through, collapses the ceiling, blocking the passage. Now Leon is trapped in the building and needs to find a way out. Meanwhile, the spider searches for a way to get inside... and it succeeds very quickly. It chases Leon down a long corridor and smashes through a wall with a kick of its leg. Leon climbs to the floor above, where he must fight the spider.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_398,1,"Leon pulls out his shotgun and shoots the spider right in the face, then notices growths on its rear and concentrates fire on them. The spider, not expecting such resistance, flees.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_399,1,"The battle continues, and finally the spider tires of it all and pins Leon against the wall, trying to devour him. Leon grabs his axe and starts striking the spider’s chitinous head-plate. They crash through several floors under the creature’s immense weight, and there Leon delivers the final blow with his axe straight into its toothy maw.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_400,1,"He finds himself in a subway tunnel and quickly emerges onto the surface, arriving at massive iron gates leading to the city center.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_401,1,He looks at the bomb on the gate.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_401,26,He looks at the bomb on the gate.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_403,1,Orders for the Engineer Corps,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_403,26,Orders for the Engineer Corps,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_404,1,Leon boots up a military laptop sitting on a table.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_404,26,Leon boots up a military laptop sitting on a table.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_405,81,"He doesn’t know that someone is watching him through a specially configured camera on the laptop—and it’s Victor, currently flying in a helicopter with a personal pilot, Grace, and the man in glasses.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_406,1,"Meanwhile, Leon continues to explore the surroundings. He enters a massive warehouse.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_407,1,"In answer to his question, several dry zombies attack him. He defeats them and approaches a crane to clear a path.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_408,1,He emerges onto a roof.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_408,26,He emerges onto a roof.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_409,1,He surveys the warehouse roof.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_409,26,He surveys the warehouse roof.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_410,1,Leon scans the surrounding rooftops with binoculars.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_410,26,Leon scans the surrounding rooftops with binoculars.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_416,1,The last soldier is killed by Zeno. In his hands is a rather large revolver. The recording ends.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_417,80,"We see that Grace and Zeno have landed. Zeno leads Grace somewhere, carrying a briefcase.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_419,1,Inventory List,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_419,26,Inventory List,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_420,1,"In one of the containers, Leon finds a motorcycle in excellent condition.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_421,1,He encounters a zombie with a chainsaw.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_422,1,"After a long wander through the ghost city, Sherry calls Leon again, but this time just to talk.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_422,26,"After a long wander through the ghost city, Sherry calls Leon again, but this time just to talk.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_424,1,Engineer Corps Note,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_424,26,Engineer Corps Note,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_425,1,"He ascends to the last and most dangerous roof of a dilapidated building. He has to traverse the wall of an elevator shaft, tilted at 45 degrees, while the elevator cars themselves are still hanging at the top and barely holding on!",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_426,1,"The cars crash down, but Leon manages to leap aside. He reaches the very roof.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_427,1,"Finally, he collects the last, third part of the detonator!",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_427,26,"Finally, he collects the last, third part of the detonator!",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_428,1,He looks around and sees a suspended platform stuck on the opposite building.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_429,1,"He reaches it with difficulty and descends lower, but the platform gets stuck.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_430,1,A zombie jumps down towards him. Leon shoots it in the head with his shotgun.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_431,1,The platform breaks loose and hangs precariously over the abyss.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_432,1,Leon jumps off it and makes his way back into the city.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_432,26,Leon jumps off it and makes his way back into the city.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_433,1,"Leon blows up the gates, gets on his motorcycle, and with a roar of the engine, speeds forward. He rides onto a highway clogged with abandoned cars, carefully weaving between them.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_433,26,"Leon blows up the gates, gets on his motorcycle, and with a roar of the engine, speeds forward. He rides onto a highway clogged with abandoned cars, carefully weaving between them.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_434,1,"He notices Victor standing on a nearby building. In his hands... a flare gun. He blows up the road in front of Leon, but that doesn’t stop him. So Victor sends three mutant dogs, the size of horses, after him.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_435,1,"He hits the gas, firing from a compact automatic rifle. Victor himself joins the chase on a motorcycle. The mutant wolves block Leon’s path.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_436,81,He mows them down with the automatic rifle and keeps going. Victor fires a grenade launcher at Leon.,Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_437,1,"Leon races at breakneck speed on the motorcycle, shooting at new wolves, trying to hit Victor, and, of course, not dying during the next jump or sharp turn. Soon, the road is blocked by metal debris.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_438,1,The chase continues. Victor uses the grenade launcher again to cut off Leon’s path.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_439,81,"He catches up to Victor, and an adrenaline-fueled duel ensues between them.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_439,1,"He catches up to Victor, and an adrenaline-fueled duel ensues between them.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_440,81,"He kicks Victor’s motorcycle, and it stops—the axe pierced the gas tank during the duel, and now fuel is leaking from it. Leon stops opposite him. There’s no road ahead, just a cliff. The only way is back, towards Victor.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_441,1,"Leon rides forward and fires. Victor’s motorcycle catches fire, he falls off it and, pinned by the motorcycle, slides into the abyss. The motorcycle explodes.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_442,1,"Leon arrives at the center. His fuel is almost at zero, and he decides to abandon the motorcycle.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_442,26,"Leon arrives at the center. His fuel is almost at zero, and he decides to abandon the motorcycle.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_444,1,Even the music subtly reminds you of that very theme. The station is abandoned and covered in a thick layer of dust and small debris.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_444,26,Even the music subtly reminds you of that very theme. The station is abandoned and covered in a thick layer of dust and small debris.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_445,1,He looks at that very statue under which the passage was hidden—it is now partially destroyed.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_445,26,He looks at that very statue under which the passage was hidden—it is now partially destroyed.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_446,1,"He looks at an aerial photo of Raccoon City dated 05/02/2023 and labeled ARK. Then he examines a banner lying in the dirt reading WELCOME LEON and reads a handwritten note - YOU CAN’T SAVE ANYONE. A nearby laptop with surveillance cameras turns on. On one of the cameras, Leon sees Zeno.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_446,26,"He looks at an aerial photo of Raccoon City dated 05/02/2023 and labeled ARK. Then he examines a banner lying in the dirt reading WELCOME LEON and reads a handwritten note - YOU CAN’T SAVE ANYONE. A nearby laptop with surveillance cameras turns on. On one of the cameras, Leon sees Zeno.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_447,1,"He drops the note on the floor and starts pressing the laptop’s keyboard buttons. A map appears, very similar to the one we saw in the original Resident Evil 2.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_447,26,"He drops the note on the floor and starts pressing the laptop’s keyboard buttons. A map appears, very similar to the one we saw in the original Resident Evil 2.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_448,1,Leon draws his gun and goes to save Grace. He walks past Marvin’s desk.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_452,1,Leon even encounters a zombie in a police uniform...,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_453,1,He puts his former colleague to rest with a shotgun blast to the head.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_454,1,"He finds a photo of the old S.T.A.R.S. team in the iconic location—the squad’s office. It’s very dark in the office, though, making it hard to make out details. The caption reads ""5/24/1996 - with the elite S.T.A.R.S. members""",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_456,80,"Leon finds the very place where he saw Zeno. He hides around a corner and eavesdrops on the conversation, gun at the ready.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_457,80,"He presses a button, and a photo of Emily appears on the screen.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_461,80,He lights a cigarette.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_484,80,Chloe is picked up and hurriedly carried away. Grace watches all this with a mixture of bitterness and anger.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_486,80,Grace is shocked.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_487,80,Grace is already on the verge of a nervous breakdown.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_489,80,"Grace is overcome by visions of all the horrors she is the cause of. They claw at her soul like monsters. She screams, and at that moment, Leon bursts in with his gun drawn.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_489,1,"Grace is overcome by visions of all the horrors she is the cause of. They claw at her soul like monsters. She screams, and at that moment, Leon bursts in with his gun drawn.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_490,1,"She loses consciousness from the shock. Leon tries to shoot Zeno, but he dodges with lightning speed, much like a certain infamous villain in this game series.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_492,1,Zeno flees. Mr. X advances on Leon.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_493,1,"He immediately shoots Mr. X several times in the chest, but it has no effect. He tries to fight him hand-to-hand, but Mr. X is many times stronger and hits like a hammer.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_494,1,"He fires his large-caliber pistol, burying Mr. X under a pile of debris.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_494,26,"He fires his large-caliber pistol, burying Mr. X under a pile of debris.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_495,1,"Now Leon must leave the police station as quickly as possible, as Mr. X is hunting him!",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_496,1,Leon reaches the main entrance. It seems Mr. X has stopped pursuing.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_496,26,Leon reaches the main entrance. It seems Mr. X has stopped pursuing.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_497,1,Leon exits into the city and heads towards the orphanage. He enters the former iconic Gun Shop Kendo and examines a flyer.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_500,1,Leon ponders what happened back then for a long time.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_501,1,A crash is heard from afar.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_502,1,"He goes outside and sees the cause of the crash—Mr. X, standing on a roof, has torn a missile from a downed helicopter with his bare hands.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_503,1,"He runs, hides behind a car, but the blast still throws him a considerable distance. Mr. X jumps down to Leon. The arena is engulfed in flames, and there’s nowhere to run. And Mr. X has another missile... he even seems to be smiling.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_504,1,"He shoots the missile, and it explodes. Mr. X merely mutates slightly and loses his clothes. The fight begins! Mr. X hurls cars, and Leon doesn’t spare his arsenal against such a monster. He even manages to embed his axe in its chest.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_505,1,"A pulsating, pus-filled sore opens on Mr. X’s chest. Leon baits it into striking the ground and dodges. Mr. X’s mutated hand gets stuck in the ground, allowing Leon to shoot the weak point.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_506,1,"A fountain of blood erupts from Mr. X’s chest, its ribs crack inward, and it dies, falling to the ground.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_507,1,"He picks up the remaining ammo and heads towards the orphanage, which is in a very sorry state—part of the building has literally collapsed.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_507,26,"He picks up the remaining ammo and heads towards the orphanage, which is in a very sorry state—part of the building has literally collapsed.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_508,1,"A very difficult path lies ahead, as all direct routes have long been buried. He has to leave the building and re-enter it several times, even traversing a half-destroyed train car, where a mutated plant attacks him.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_509,1,"He kills the plant with one precise shot, but afterwards, the car begins to fall into the abyss, as that very plant was literally holding it up. Leon nimbly jumps from the falling car.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_510,1,He finds a thick military cable tied to a post.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_511,1,"Using the cable, he descends into dark, root-infested depths.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_511,26,"Using the cable, he descends into dark, root-infested depths.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_512,1,"In the gloomy caves, Leon must fight predatory flowers of various sizes. At the end, a gigantic, horrific version awaits him!",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_513,1,"He shoots barrels of flammable mixture under the plant. The plant burns in agony, revealing access to a massive circular door leading to the laboratory. Leon plunges into total darkness.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_513,26,"He shoots barrels of flammable mixture under the plant. The plant burns in agony, revealing access to a massive circular door leading to the laboratory. Leon plunges into total darkness.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_516,1,"Finally, Leon finds a security post where monitors show an overview of the entire building, as well as surveillance cameras. He locates a place on the map marked as Pandora.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_517,1,He notices on the cameras that several soldiers are running through the corridors towards him.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_524,1,"He draws two knives—one regular, one with a curved tip. The fight continues.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_525,1,They exchange blows.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_526,1,"Sensing he is losing, the soldier breaks a pipe, plunging the battlefield into a red mist.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_527,1,"However, Leon manages to drive his axe into the soldier’s throat. The soldier falls to the floor. Leon takes the fallen enemy’s axe.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_527,26,"However, Leon manages to drive his axe into the soldier’s throat. The soldier falls to the floor. Leon takes the fallen enemy’s axe.",Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_529,80,"He presses a button, revealing a keyboard on the control panel. A question is displayed on the screen.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_530,80,Leon enters. He aims his gun at Zeno.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_531,1,"He deftly dodges the shots and presses his horrific revolver to Leon’s head, who doesn’t even flinch.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_532,80,"With a swift motion, he draws his axe and severs Zeno’s gun hand, but Zeno quickly strikes Leon in the throat and reattaches his hand. The fight continues, but Leon takes a powerful blow to the chest and spits blood. Zeno prepares to kill him.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_533,80,She presses Leon’s fallen gun to her own head.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_534,1,"Zeno is distracted, or he uses this moment. He draws his massive pistol and fires at a joint in a metal structure on the right side of the platform. The structure begins to fall. Leon grabs Grace.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_535,80,"He grabs onto the structure, and as it swings to the other side, it braces against the far part of the room. They slide down, smashing through red spheres, then jump onto a small platform that runs along the wall. Zeno aims to shoot but decides against it at the last moment. The platform enters a tunnel. Leon coughs.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_535,1,"He grabs onto the structure, and as it swings to the other side, it braces against the far part of the room. They slide down, smashing through red spheres, then jump onto a small platform that runs along the wall. Zeno aims to shoot but decides against it at the last moment. The platform enters a tunnel. Leon coughs.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_536,80,"They jump down into a room filled with various debris and trash, as well as some organic matter covering the entire floor.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_537,80,He loses consciousness and falls into the filth.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_538,80,"Grace sits beside Leon’s body, hugging her knees, not knowing what to do. After a while, Leon regains consciousness. Black veins now also cover part of Leon’s face.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_538,1,"Grace sits beside Leon’s body, hugging her knees, not knowing what to do. After a while, Leon regains consciousness. Black veins now also cover part of Leon’s face.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_539,80,Leon ponders the answer.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_539,1,Leon ponders the answer.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_540,80,"Leon coughs and stands up heavily, picking up his gun.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_541,80,She helps him up.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_541,1,She helps him up.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_542,80,Leon thinks for a few seconds.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_542,1,Leon thinks for a few seconds.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_543,80,"And... we switch to Grace. First, they need to find a way out of this dump.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_543,1,"And... we switch to Grace. First, they need to find a way out of this dump.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_544,80,They find a ventilation shaft.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_544,1,They find a ventilation shaft.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_545,1,He kneels heavily and cups his hands.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_546,80,Grace climbs into the shaft.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_546,1,Grace climbs into the shaft.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_547,80,She makes her way through the tunnel and kicks out a ventilation grate...,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_550,80,"In one room, she notices a Licker crawling on the glass outside. The dangerous creature certainly startles Grace, but not as much as before. Now she is cautious and observant. The Licker moves closer to her and sniffs the air.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_551,80,"She carefully creeps up behind the dangerous creature and injects a virus destroyer into its back, causing the crawling beast to explode. Afterwards, she has to fight several zombies.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_552,80,She finds the key and raises the crane blocking Leon’s path.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_553,80,She retrieves a special magnetic key from a panel that opens up.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_555,80,Monitor Control Room Safe,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_556,80,She enters a spacious room with slanted corners. In the far part is a computer with a hundred screens and a massive data center along the walls.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_557,80,A disc in a plastic case emerges from the computer’s disc drive—Grace takes it and examines it carefully.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_558,83,She remembers—it’s the same type of floppy disc her mother hid!,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_559,83,"She swaps it for the one she found back at the hotel. On the disc, she finds many video files with alphanumeric names and plays one titled ""the creator"". In the video, an old man in a wheelchair sits by a window. Nearby sits Alyssa.",Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_560,80,The recording stops.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_562,1,"The crane right in front of Leon rises, clearing the path.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_563,1,He doubles over in pain and starts coughing.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_563,26,He doubles over in pain and starts coughing.,Sherry Birkin,support,Resident Evil Requiem,2026,mainline,14
re9,re9_565,1,"Through a small window, he sees that very ""Pandora""—the room bathed in golden light. But that platform is a dozen stories above him.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_566,1,"Several zombies attack him, but Leon’s body is at its limit—he has periodic coughing fits, blurred vision, and has to wait for these symptoms to pass, though in combat conditions, that’s not so easy.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
